2.430350824749892169e+00,-3.020669177572118946e-01
1.434391577892550451e+00,-5.408165000975546644e-01
1.870397899948727183e+00,-3.930397298017189733e+00
2.450321689644050505e+00,-4.061920123207240607e+00
-3.041135400961135549e+00,1.145094670174245710e+00
5.688296178061302832e-01,-4.162616167728892869e+00
-7.302396757189599796e-02,3.677625578962556929e+00
2.300522732868697240e-01,-3.993848508776415951e+00
1.498477101478187912e+00,-1.954161571647919260e+00
-8.036593967709553255e-01,2.808361598154562877e-02
-8.471985845151035477e-01,-1.977886581931021848e+00
-1.786765748178619440e+00,2.284936489813329086e+00
-1.371454350472094186e+00,2.225452090260413129e+00
-1.441720192729654126e+00,2.254508905723370482e+00
-1.323684879858466168e+00,2.267950732675264369e+00
-1.443417551242696328e+00,2.352475504599789602e+00
-1.661859384172006626e+00,2.371011035380842458e+00
-1.641108075463819427e+00,1.787376662308736375e+00
-1.790170313801598745e+00,2.194513584081229318e+00
-1.730274733405790411e+00,2.216787768192568286e+00
-1.848171066444069588e+00,2.379865317340749797e+00
-1.754940684081064406e+00,2.125089439503473177e+00
-1.519689344646919071e+00,1.939193160712727959e+00
-1.750643286489758088e+00,1.916218180391245252e+00
3.086143304399095566e+00,-2.118171610441470065e+00
3.887283546116084398e+00,-2.842775747032729505e+00
1.045136186915637921e+00,2.887030990057429580e+00
-2.146447985718634488e+00,-3.103800514576999348e+00
-2.649960072451383208e+00,-3.482011645947028278e+00
-1.989906312135262478e+00,-3.503802981829796437e+00
1.318314768912797419e+00,1.541947023329737654e+00
6.361694173067972136e-01,1.084145640275710143e+00
-3.789440272376373819e+00,-2.278110565565413470e+00
-3.555284312421357118e+00,-2.791488259844550957e+00
-1.798110721118983069e+00,-3.295642485006317735e+00
2.804813509141855787e-01,2.495190317276155589e+00
1.158712855669999708e+00,-1.997022939083485937e+00
-6.029382275556212367e-02,-1.393786414997998602e+00
3.389777113167981026e-01,-1.334069570114188252e+00
4.119329290239670538e-01,-1.388828649250834602e+00
4.203409801105784105e-02,-1.346456625598096313e+00
4.003985500233206984e-01,-6.281224478691803670e-01
-3.250316745274884345e-01,2.000284627002686832e+00
-3.978279458258776047e-01,2.010903458432318214e+00
-4.798603857105553372e-01,1.827178874587103374e+00
-4.067226946534057141e-01,1.995325162756707682e+00
-9.664029561902032217e-02,3.640789822894879180e+00
-1.472373893710643422e-01,2.534357786140074786e+00
3.015354171852073772e-01,-3.903920374675144522e+00
-3.374437742696534848e+00,-7.487051987418135157e-01
-3.541798669799922195e+00,-9.746384203003239932e-01
1.055689972101237606e+00,3.732434577744544679e+00
-1.361088013321563039e+00,4.310341283306804883e+00
-1.573898391790834683e+00,4.238287614503546408e+00
-1.166456814873334746e+00,4.483992425935976023e+00
-9.649185449698021166e-01,4.370185964129706058e+00
-3.033229429886652007e+00,-1.064560534588020912e+00
1.346384566122414972e-01,-2.047045718435068551e+00
4.774344090149977848e-01,-2.148598187415085459e+00
6.195703084544486039e-01,-2.078368701642695271e+00
2.280998528899698119e-01,-2.102656562866358492e+00
-2.604886978776283613e+00,-4.269378418390879504e-01
-3.265968722943710212e+00,-1.046038561277087831e-01
-4.059640898565316292e+00,-3.013522619437873473e+00
-3.069773920228985986e+00,-3.886427387994523253e-01
6.054302998669184532e+00,-2.700057331017489570e+00
1.547448606885533540e+00,-3.139447924996370265e+00
-1.133823870847326054e+00,4.015352692788320965e+00
-9.112740964201300198e-01,3.891180658682261040e+00
4.495240708636615068e+00,-4.670639838175550951e-01
4.489476663471527296e+00,-2.825149048420059206e-01
4.559756086595912805e+00,-1.283699453445857064e-01
4.519948117368480567e+00,-5.130228992392079634e-01
-2.219306184306907515e+00,3.534994310082482105e+00
-4.251810793020557533e+00,-3.943896850660693509e+00
-4.025977635047770065e+00,-3.868062041449544353e+00
-4.470811883190410008e+00,-4.008913212971270568e+00
-1.274889099042124663e+00,-3.218393689305369065e+00
-6.683156225703923425e-02,-4.312616248531457863e+00
-1.288578237826625728e+00,2.666410373705876413e+00
-1.274917416931544700e+00,2.536214989305045187e+00
-1.243610899424912875e+00,2.318719255699680737e+00
-1.281266074886708628e+00,2.615021511503553331e+00
-2.094404493908058384e+00,2.916206517802002907e+00
-2.311582155126034266e+00,3.063587831588299171e+00
-1.917199968553373157e+00,3.158286705322881360e+00
-2.311707581169735626e+00,3.063515811334482919e+00
1.322567014764075566e-03,4.088295950476072527e+00
-1.140623255204361808e+00,4.226547170197560988e+00
-6.319325044215327036e-01,4.606637975520454731e+00
-2.037592305735619558e+00,-3.435951238929774165e-02
-5.920154602132817745e-01,4.351791279040265970e+00
6.176228689407804673e+00,-1.067446166192436152e+00
2.733942964398802467e+00,-2.183386108484901555e+00
3.122474656679622207e+00,-1.610625518877120355e+00
2.407491463504577656e+00,-2.254737763712940435e+00
2.833821501538591914e+00,-2.213296695258995861e+00
2.517936814967631332e+00,-2.430301076112704628e+00
1.056573225283768069e+00,-2.954370163536315541e+00
2.565633756018468770e+00,-2.307852319699933652e+00
3.154531125412067372e+00,-1.790677382373990545e+00
4.052045664871929631e+00,-1.295233275014765484e-01
2.328389732679414514e+00,-1.941457072343111490e+00
-2.332558865333788090e-01,2.454679364892296434e+00
2.886631609153913036e+00,-2.190894188937351661e+00
3.449646165764022943e+00,-1.908900505480613852e+00
3.391788071986137076e+00,-2.614753030349021401e+00
